,Baptizing Spring for migration: 6-23-2017,,,,,,,,,,,,,,,,,,,,,,,,
,"Species Cards: Verbatim (Highlighted cells indicate verbatim entry, including spellings.)",,,,,,,,,,,,,,,,,,,,,,,,
Initial Sort Order,Site #,Acc. #,F.S.#,Trench,Unit,Zone,Feature,Area,Provenience Other,UF Number,Verbatim Species,Clean Species,Verbatim Element,Clean Element,Verbatim Portion,Clean Portion,Side,Alteration,Age,NISP,Weight (g) per provenience per taxon,Weight (g) per Specimen(s),MNI,Measurements,Notes
64,8SU65,221,190,,467N 565E,IC,,,,2210197,Vertebrata,Vertebrata,,,fragments,fragment,,calcined,,6,,,,,no weight recorded
65,8SU65,221,195,,467N 565E,II,,,,2210198,Vertebrata,Vertebrata,,,fragments,fragment,,,,2,,,,,no weight recorded
66,8SU65,221,197,,461N 563E,IB,,,,2210199,Gopherus polyphemus,Gopherus polyphemus,hyoplastron,hyoplastron,,,L,,,1,4.38,4.38,,,
67,8SU65,221,197,,461N 563E,IB,,,,2210200,Artiodactyla,Artiodactyla,tooth,tooth,fragments,fragment,,,,4,0.68,0.68,,,
68,8SU65,221,197,,461N 563E,IB,,,,2210201,Testudines,Testudines,shell,shell,fragment,fragment,,,,1,0.44,0.44,,,
69,8SU65,221,203,,461N 563E,IC,,,,2210202,Chrysemyscf.scripta,Chrysemyscf.scripta,marginal,marginal,,,,,,1,5.55,5.55,,,
70,8SU65,221,203,,461N 563E,IC,,,,2210203,Artiodactyla,Artiodactyla,tooth,tooth,fragments,fragment,,,,3,0.55,0.55,,,
71,8SU65,221,203,,461N 563E,IC,,,,2210204,Mammalia,Mammalia,,,fragments,fragment,,calcined,,2,0.92,0.92,,,
72,8SU65,221,203,,461N 563E,IC,,,,2210205,Vertebrata,Vertebrata,,,fragment,fragment,,,,1,0.08,0.08,,,
73,8SU65,221,204,,461N 565E,II,,,,2210206,cf. Odocoileus virginianus,cf. Odocoileus virginianus,tooth,tooth,fragments,fragment,,,,7,0.65,0.65,,,
74,8SU65,221,204,,461N 565E,II,,,,2210207,Testudines,Testudines,shell,shell,fragment,fragment,,worked,,1,1.55,1.55,,,"verbatim note: possible ""gaming piece"""
75,8SU65,221,204,,461N 565E,II,,,,2210208,Vertebrata,Vertebrata,,,fragments,fragment,,1 calcined,,5,2.63,2.63,,,
76,8SU65,221,300,,458N 567E,IA,,,,2210209,Vertebrata,Vertebrata,,,fragments,fragment,,,,2,0.3,0.3,,,
77,8SU65,221,301,,458N 567E,IB,,,,2210210,Testudines,Testudines,shell,shell,fragments,fragment,,1 calcined,,6,6.82,6.82,,,
78,8SU65,221,301,,458N 567E,IB,,,,2210211,Odocoileus virginianus,Odocoileus virginianus,molar,molar,,,,,,1,15.96,,,,
79,8SU65,221,301,,458N 567E,IB,,,,2210211,Odocoileus virginianus,Odocoileus virginianus,metatarsal,metatarsal,proximal end,proximal end,L,,,1,15.96,,,,
80,8SU65,221,301,,458N 567E,IB,,,,2210211,Odocoileus virginianus,Odocoileus virginianus,cubonavicular,cubonavicular,,,L,,,1,15.96,,,,
81,8SU65,221,301,,458N 567E,IB,,,,2210212,Artiodactyla,Artiodactyla,tooth,tooth,fragments,fragment,,,,3,2.52,,,,
82,8SU65,221,301,,458N 567E,IB,,,,2210212,Artiodactyla,Artiodactyla,vertebra,vertebra,fragment,fragment,,,,1,2.52,,,,
83,8SU65,221,301,,458N 567E,IB,,,,2210213,UnidentifiedMammalia,Mammalia,,,fragments,fragment,,1 calcined,,26,27.21,27.21,,,
84,8SU65,221,301,,458N 567E,IB,,,,2210214,Vertebrata,Vertebrata,,,fragments,fragment,,calcined,,6,16.36,,,,total ~51 frags
85,8SU65,221,301,,458N 567E,IB,,,,2210214,Vertebrata,Vertebrata,,,fragments,fragment,,burnt,,3,16.36,,,,total ~51 frags
86,8SU65,221,301,,458N 567E,IB,,,,2210214,Vertebrata,Vertebrata,,,fragments,fragment,,,,~42,16.36,,,,total ~51 frags
87,8SU65,221,303,,458N 567E,IC,,,,2210215,Gopherus polyphemus,Gopherus polyphemus,ilium,ilium,,,L,,,1,4.4,,,,
88,8SU65,221,303,,458N 567E,IC,,,,2210215,Gopherus polyphemus,Gopherus polyphemus,pubis,pubis,,,L,,,1,4.4,,,,
89,8SU65,221,303,,458N 567E,IC,,,,2210216,Odocoileus virginianus,Odocoileus virginianus,humerus,humerus,distal end,distal end,R,deep cut areas dug into small area,,1,33.85,,,,
90,8SU65,221,303,,458N 567E,IC,,,,2210216,Odocoileus virginianus,Odocoileus virginianus,humerus,humerus,distal end,distal end,L,,,1,33.85,,,,
91,8SU65,221,303,,458N 567E,IC,,,,2210216,Odocoileus virginianus,Odocoileus virginianus,humerus,humerus,frag; distal end,fragment distal end,,,,1,33.85,,,,
92,8SU65,221,303,,458N 567E,IC,,,,2210217,Mammalia,Mammalia,,,fragments,fragment,,,,4,4.26,4.26,,,
